t,px,py,pz,vx,vy,vz,ax,ay,az,yaw
2.4000000000000004,4.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
2.5,5.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
2.6,5.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
2.7,5.3999999999999995,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
2.8000000000000003,5.6000000000000005,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
2.9000000000000004,5.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
3.0,6.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
3.1,6.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
3.2,6.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
3.3000000000000003,6.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
3.4000000000000004,6.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
3.5,7.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
3.6,7.199999999999999,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
3.7,7.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
3.8000000000000003,7.6000000000000005,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
3.9000000000000004,7.800000000000001,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
4.0,8.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
4.1000000000000005,8.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
4.2,8.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
4.3,8.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
4.4,8.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
4.5,9.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
4.6000000000000005,9.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
4.7,9.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
4.800000000000001,9.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
4.9,9.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
5.0,10.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
5.1000000000000005,10.200000000000001,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
5.2,10.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
5.300000000000001,10.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
5.4,10.799999999999999,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
5.5,11.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
5.6000000000000005,11.200000000000001,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
5.7,11.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
5.800000000000001,11.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
5.9,11.799999999999999,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
6.0,12.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
6.1000000000000005,12.200000000000001,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
6.2,12.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
6.300000000000001,12.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
6.4,12.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
6.5,13.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
6.6000000000000005,13.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
6.7,13.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
6.800000000000001,13.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
6.9,13.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
7.0,14.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
7.1000000000000005,14.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
7.2,14.399999999999999,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
7.300000000000001,14.600000000000001,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
7.4,14.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
7.5,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
7.6,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
7.7,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
7.8,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
7.9,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
8.0,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
8.1,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
8.2,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
8.3,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
8.4,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
8.5,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
8.6,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
8.7,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
8.8,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
8.9,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
9.0,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
9.1,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
9.2,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
9.3,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
9.4,15.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
9.5,15.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
9.6,15.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
9.7,15.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
9.8,15.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
9.9,15.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
10.0,16.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
10.1,16.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
10.2,16.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
10.3,16.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
10.4,16.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
10.5,17.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
10.6,17.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
10.7,17.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
10.8,17.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
10.9,17.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
11.0,18.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
11.1,18.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
11.2,18.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
11.3,18.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
11.4,18.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
11.5,19.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
11.6,19.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
11.7,19.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
11.8,19.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
11.9,19.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
12.0,20.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
12.1,20.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
12.2,20.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
12.3,20.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
12.4,20.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
12.5,21.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
12.6,21.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
12.7,21.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
12.8,21.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
12.9,21.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
13.0,22.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
13.1,22.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
13.2,22.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
13.3,22.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
13.4,22.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
13.5,23.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
13.600000000000001,23.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
13.7,23.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
13.8,23.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
13.9,23.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
14.0,24.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
14.100000000000001,24.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
14.2,24.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
14.3,24.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
14.4,24.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
14.5,25.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
14.600000000000001,25.200000000000003,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
14.7,25.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
14.8,25.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
14.9,25.799999999999997,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
15.0,26.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
15.100000000000001,26.200000000000003,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
15.2,26.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
15.3,26.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
15.4,26.799999999999997,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
15.5,27.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
15.600000000000001,27.200000000000003,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
15.7,27.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
15.8,27.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
15.9,27.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
16.0,28.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
16.1,28.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
16.2,28.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
16.3,28.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
16.4,28.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
16.5,29.0,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
16.6,29.2,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
16.7,29.4,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
16.8,29.6,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
16.9,29.8,0.0,-10,2.0,0.0,0.0,nan,nan,nan,0
17.0,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
17.1,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
17.2,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
17.3,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
17.4,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
17.5,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
17.6,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
17.7,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
17.8,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
17.9,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
18.0,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
18.1,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
18.2,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
18.3,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
18.4,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
18.5,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
18.6,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
18.7,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
18.8,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
18.9,30.0,0.0,-10,0.0,0.0,0.0,nan,nan,nan,0
19.0,30.0,0.0,-10,-0.0,1.5707963267948963,0,nan,nan,nan,0
19.1,29.999177540482684,0.15707676174368687,-10,-0.01644904002478803,1.5707101990356473,0,nan,nan,nan,0
19.2,29.996710252122682,0.3141362982503544,-10,-0.03289627622697352,1.5704518252027784,0,nan,nan,nan,0
19.3,29.992598405485975,0.4711613861719244,-10,-0.04933990498176337,1.5700212336298927,0,nan,nan,nan,0
19.4,29.986842451482875,0.6281348059379943,-10,-0.06577812305996178,1.5694184715362083,0,nan,nan,nan,0
19.5,29.97944302131861,0.7850393436441574,-10,-0.0822091278257146,1.568643605021381,0,nan,nan,nan,0
19.6,29.970400926424073,0.9418577929397006,-10,-0.09863111743418868,1.5676967190582567,0,nan,nan,nan,0
19.7,29.95971715836687,1.0985729569144753,-10,-0.1150422910291644,1.5665779174835515,0,nan,nan,nan,0
19.8,29.947392888742566,1.2551676499847322,-10,-0.13144084894052,1.5652873229864652,0,nan,nan,nan,0
19.9,29.9334294690462,1.4116246997777147,-10,-0.14782499288158552,1.5638250770952287,0,nan,nan,nan,0
20.0,29.9178284305241,1.5679269490148018,-10,-0.1641929261463453,1.5621913401615823,0,nan,nan,nan,0
20.1,29.900591484005947,1.724057257392999,-10,-0.18054285380646712,1.5603862913431905,0,nan,nan,nan,0
20.2,29.88172051971717,1.8799985034645639,-10,-0.19687298290813599,1.5584101285839977,0,nan,nan,nan,0
20.3,29.86121760707165,2.035733586514566,-10,-0.21318152266867205,1.5562630685925198,0,nan,nan,nan,0
20.4,29.839084994444825,2.1912454284361744,-10,-0.22946668467291015,1.55394534681808,0,nan,nan,nan,0
20.5,29.815325108927066,2.346516975603463,-10,-0.24572668306931933,1.551457217424989,0,nan,nan,nan,0
20.6,29.789940556057573,2.501531200741534,-10,-0.2619597347658419,1.5487989532646738,0,nan,nan,nan,0
20.7,29.762934119538627,2.65627110479375,-10,-0.2781640596254296,1.545970845845755,0,nan,nan,nan,0
20.8,29.734308760930332,2.810719718785869,-10,-0.29433788066125516,1.542973205302082,0,nan,nan,nan,0
20.9,29.704067619325826,2.9648601056868924,-10,-0.3104794242315799,1.5398063603587195,0,nan,nan,nan,0
21.0,29.672214011007085,3.11867536226639,-10,-0.32658692023425256,1.5364706582959031,0,nan,nan,nan,0
21.1,29.63875142908121,3.272148620948138,-10,-0.34265860230082146,1.5329664649109538,0,nan,nan,nan,0
21.2,29.603683543097404,3.425263051659836,-10,-0.35869270799023656,1.5292941644781655,0,nan,nan,nan,0
21.3,29.567014198644543,3.578001863678714,-10,-0.3746874789821212,1.525454159706663,0,nan,nan,nan,0
21.4,29.528747416929466,3.730348307472822,-10,-0.3906411612695912,1.521446871696243,0,nan,nan,nan,0
21.5,29.488887394336025,3.882285676537811,-10,-0.40655200535160224,1.5172727398911938,0,nan,nan,nan,0
21.6,29.447438501964875,4.033797309228985,-10,-0.42241826642480185,1.5129322220321058,0,nan,nan,nan,0
21.7,29.404405285154148,4.184866590588439,-10,-0.4382382045748668,1.5084257941056751,0,nan,nan,nan,0
21.8,29.35979246298101,4.335476954167074,-10,-0.45401008496730444,1.5037539502925072,0,nan,nan,nan,0
21.9,29.31360492774415,4.485611883841301,-10,-0.4697321780376968,1.498917202912923,0,nan,nan,nan,0
22.0,29.265847744427305,4.635254915624211,-10,-0.48540275968136654,1.4939160823707778,0,nan,nan,nan,0
22.1,29.216526150143785,4.7843896394710494,-10,-0.5010201114424456,1.4887511370952966,0,nan,nan,nan,0
22.2,29.165645553562214,4.9329997010787485,-10,-0.5165825207023214,1.4834229334809323,0,nan,nan,nan,0
22.3,29.113211534313383,5.08106880367937,-10,-0.5320882808674463,1.4779320558252553,0,nan,nan,nan,0
22.4,29.05922984237837,5.228580709827229,-10,-0.5475356915564843,1.472279106264876,0,nan,nan,nan,0
22.5,29.003706397458025,5.375519243179504,-10,-0.5629230587867764,1.4664647047094175,0,nan,nan,nan,0
22.6,28.946647288323774,5.521868290270168,-10,-0.5782486951601064,1.4604894887735325,0,nan,nan,nan,0
22.7,28.888058772149922,5.667611802277007,-10,-0.5935109200477416,1.4543541137069826,0,nan,nan,nan,0
22.8,28.827947273827508,5.8127337967815444,-10,-0.6087080597747334,1.4480592523227835,0,nan,nan,nan,0
22.9,28.766319385259717,5.95721835952171,-10,-0.6238384478034548,1.4416055949234228,0,nan,nan,nan,0
23.0,28.703181864639014,6.101049646137002,-10,-0.6389004249163538,1.4349938492251604,0,nan,nan,nan,0
23.1,28.638541635706027,6.244211883906019,-10,-0.6538923393979077,1.4282247402804193,0,nan,nan,nan,0
23.2,28.572405786990295,6.38668937347609,-10,-0.6688125472157493,1.4212990103982766,0,nan,nan,nan,0
23.3,28.5047815710329,6.528466490584913,-10,-0.6836594122009567,1.4142174190630596,0,nan,nan,nan,0
23.4,28.435676403591195,6.669527687773913,-10,-0.6984313062274748,1.4069807428510608,0,nan,nan,nan,0
23.5,28.365097862825518,6.809857496093201,-10,-0.7131266093906595,1.3995897753453763,0,nan,nan,nan,0
23.6,28.29305368846822,6.949440526797927,-10,-0.7277437101849183,1.3920453270488824,0,nan,nan,nan,0
23.7,28.219551780974882,7.088261473035809,-10,-0.7422810056804288,1.384348225295352,0,nan,nan,nan,0
23.8,28.144600200657955,7.22630511152573,-10,-0.7567369016989202,1.3764993141587316,0,nan,nan,nan,0
23.9,28.068207166802843,7.363556304227113,-10,-0.7711098129884901,1.3684994543605764,0,nan,nan,nan,0
24.0,27.99038105676658,7.499999999999999,-10,-0.7853981633974482,1.3603495231756635,0,nan,nan,nan,0
24.1,27.911130405059154,7.63562123625557,-10,-0.7996003860471571,1.3520504143357883,0,nan,nan,nan,0
24.2,27.8304639024076,7.770405140596953,-10,-0.8137149235038584,1.343603037931758,0,nan,nan,nan,0
24.3,27.74839039480296,7.904336932450164,-10,-0.8277402279494639,1.3350083203135887,0,nan,nan,nan,0
24.4,27.664918882530227,8.03740192468495,-10,-0.8416747613512902,1.3262672039889203,0,nan,nan,nan,0
24.5,27.58005851918136,8.169585525225404,-10,-0.8555169956307214,1.3173806475196619,0,nan,nan,nan,0
24.6,27.49381861065149,8.300873238650162,-10,-0.8692654128307821,1.308349625416872,0,nan,nan,nan,0
24.7,27.406208614118427,8.431250667781958,-10,-0.8829185052825945,1.2991751280338952,0,nan,nan,nan,0
24.8,27.31723813700556,8.560703515266475,-10,-0.8964747757707159,1.2898581614577567,0,nan,nan,nan,0
24.9,27.226916935928315,8.689217585140183,-10,-0.9099327376973214,1.2803997473988338,0,nan,nan,nan,0
25.0,27.135254915624213,8.816778784387097,-10,-0.9232909152452283,1.270800923078815,0,nan,nan,nan,0
25.1,27.04226212786672,8.943373124484237,-10,-0.9365478435397357,1.2610627411169557,0,nan,nan,nan,0
25.2,26.94794877036294,9.068986722935623,-10,-0.9497020688092642,1.2511862694146474,0,nan,nan,nan,0
25.3,26.852325185635355,9.193605804794647,-10,-0.962752148544778,1.2411725910383105,0,nan,nan,nan,0
25.4,26.7554018598876,9.317216704174655,-10,-0.9756966516579734,1.2310228041006224,0,nan,nan,nan,0
25.5,26.657189421854564,9.439805865747562,-10,-0.9885341586382127,1.2207380216400983,0,nan,nan,nan,0
25.6,26.55769864163684,9.561359846230344,-10,-1.0012632617081894,1.210319371499034,0,nan,nan,nan,0
25.7,26.456940429519634,9.681865315859259,-10,-1.013882564978309,1.1997679961998253,0,nan,nan,nan,0
25.8,26.354925834776346,9.801309059851583,-10,-1.0263906845997606,1.1890850528196772,0,nan,nan,nan,0
25.9,26.251666044456893,9.919677979854777,-10,-1.0387862489162736,1.1782717128637166,0,nan,nan,nan,0
26.0,26.147172382160914,10.036959095382873,-10,-1.0510678986145363,1.1673291621365254,0,nan,nan,nan,0
26.1,26.041456306796015,10.153139545239911,-10,-1.0632342868732574,1.1562586006121016,0,nan,nan,nan,0
26.2,25.934529411321172,10.26820658893033,-10,-1.0752840795108611,1.145061242302271,0,nan,nan,nan,0
26.3,25.826403421475433,10.382147608056101,-10,-1.0872159551317964,1.133738315123554,0,nan,nan,nan,0
26.4,25.71709019449205,10.49495010770048,-10,-1.0990286052714413,1.1222910607625143,0,nan,nan,nan,0
26.5,25.606601717798213,10.606601717798211,-10,-1.1107207345395913,1.1107207345395915,0,nan,nan,nan,0
26.6,25.494950107700483,10.71709019449205,-10,-1.1222910607625143,1.0990286052714413,0,nan,nan,nan,0
26.7,25.3821476080561,10.826403421475433,-10,-1.133738315123554,1.0872159551317964,0,nan,nan,nan,0
26.8,25.26820658893033,10.934529411321174,-10,-1.145061242302271,1.0752840795108611,0,nan,nan,nan,0
26.9,25.15313954523991,11.041456306796015,-10,-1.1562586006121016,1.0632342868732574,0,nan,nan,nan,0
27.0,25.036959095382873,11.147172382160912,-10,-1.1673291621365252,1.0510678986145363,0,nan,nan,nan,0
27.1,24.91967797985478,11.251666044456892,-10,-1.1782717128637166,1.0387862489162738,0,nan,nan,nan,0
27.200000000000003,24.801309059851583,11.354925834776347,-10,-1.1890850528196775,1.0263906845997604,0,nan,nan,nan,0
27.3,24.68186531585926,11.456940429519632,-10,-1.1997679961998253,1.013882564978309,0,nan,nan,nan,0
27.4,24.561359846230346,11.557698641636838,-10,-1.210319371499034,1.0012632617081896,0,nan,nan,nan,0
27.5,24.439805865747562,11.657189421854564,-10,-1.2207380216400983,0.9885341586382127,0,nan,nan,nan,0
27.6,24.317216704174655,11.755401859887598,-10,-1.2310228041006224,0.9756966516579734,0,nan,nan,nan,0
27.700000000000003,24.193605804794647,11.852325185635356,-10,-1.2411725910383105,0.962752148544778,0,nan,nan,nan,0
27.8,24.068986722935623,11.947948770362943,-10,-1.2511862694146474,0.9497020688092642,0,nan,nan,nan,0
27.9,23.943373124484236,12.042262127866719,-10,-1.2610627411169557,0.9365478435397356,0,nan,nan,nan,0
28.0,23.816778784387097,12.135254915624213,-10,-1.270800923078815,0.9232909152452283,0,nan,nan,nan,0
28.1,23.689217585140184,12.226916935928312,-10,-1.2803997473988338,0.9099327376973215,0,nan,nan,nan,0
28.200000000000003,23.560703515266475,12.317238137005562,-10,-1.289858161457757,0.8964747757707155,0,nan,nan,nan,0
28.3,23.43125066778196,12.406208614118427,-10,-1.2991751280338952,0.8829185052825945,0,nan,nan,nan,0
28.4,23.300873238650162,12.493818610651491,-10,-1.308349625416872,0.8692654128307821,0,nan,nan,nan,0
28.5,23.169585525225408,12.580058519181359,-10,-1.3173806475196617,0.8555169956307218,0,nan,nan,nan,0
28.6,23.03740192468495,12.664918882530227,-10,-1.3262672039889203,0.8416747613512899,0,nan,nan,nan,0
28.700000000000003,22.904336932450164,12.74839039480296,-10,-1.3350083203135887,0.8277402279494637,0,nan,nan,nan,0
28.8,22.770405140596953,12.830463902407601,-10,-1.3436030379317583,0.8137149235038584,0,nan,nan,nan,0
28.9,22.635621236255567,12.911130405059154,-10,-1.3520504143357883,0.7996003860471569,0,nan,nan,nan,0
29.0,22.5,12.990381056766578,-10,-1.3603495231756633,0.7853981633974485,0,nan,nan,nan,0
29.1,22.36355630422711,13.068207166802843,-10,-1.3684994543605766,0.77110981298849,0,nan,nan,nan,0
29.200000000000003,22.226305111525726,13.144600200657955,-10,-1.3764993141587316,0.7567369016989198,0,nan,nan,nan,0
29.3,22.088261473035807,13.219551780974884,-10,-1.384348225295352,0.7422810056804287,0,nan,nan,nan,0
29.4,21.94944052679793,13.293053688468222,-10,-1.3920453270488824,0.7277437101849183,0,nan,nan,nan,0
29.5,21.8098574960932,13.365097862825516,-10,-1.3995897753453763,0.7131266093906595,0,nan,nan,nan,0
29.6,21.669527687773915,13.435676403591193,-10,-1.4069807428510608,0.6984313062274748,0,nan,nan,nan,0
29.700000000000003,21.52846649058491,13.504781571032904,-10,-1.4142174190630599,0.6836594122009564,0,nan,nan,nan,0
29.8,21.386689373476088,13.572405786990293,-10,-1.4212990103982766,0.6688125472157493,0,nan,nan,nan,0
29.9,21.24421188390602,13.638541635706028,-10,-1.4282247402804193,0.6538923393979076,0,nan,nan,nan,0
30.0,21.101049646137007,13.703181864639014,-10,-1.4349938492251604,0.6389004249163541,0,nan,nan,nan,0
30.1,20.957218359521708,13.766319385259717,-10,-1.4416055949234228,0.6238384478034545,0,nan,nan,nan,0
30.200000000000003,20.812733796781544,13.827947273827508,-10,-1.4480592523227835,0.6087080597747334,0,nan,nan,nan,0
30.3,20.667611802277005,13.888058772149922,-10,-1.4543541137069826,0.5935109200477415,0,nan,nan,nan,0
30.4,20.52186829027017,13.946647288323772,-10,-1.4604894887735325,0.5782486951601064,0,nan,nan,nan,0
30.5,20.375519243179504,14.003706397458027,-10,-1.4664647047094175,0.5629230587867766,0,nan,nan,nan,0
30.6,20.228580709827227,14.059229842378373,-10,-1.472279106264876,0.5475356915564842,0,nan,nan,nan,0
30.700000000000003,20.081068803679372,14.113211534313383,-10,-1.4779320558252553,0.5320882808674464,0,nan,nan,nan,0
30.8,19.932999701078746,14.165645553562216,-10,-1.4834229334809323,0.5165825207023212,0,nan,nan,nan,0
30.9,19.78438963947105,14.216526150143785,-10,-1.4887511370952966,0.5010201114424456,0,nan,nan,nan,0
31.0,19.635254915624213,14.265847744427303,-10,-1.4939160823707778,0.48540275968136665,0,nan,nan,nan,0
31.1,19.4856118838413,14.313604927744151,-10,-1.498917202912923,0.4697321780376968,0,nan,nan,nan,0
31.200000000000003,19.335476954167074,14.359792462981009,-10,-1.5037539502925072,0.45401008496730444,0,nan,nan,nan,0
31.3,19.184866590588435,14.404405285154148,-10,-1.5084257941056753,0.43823820457486645,0,nan,nan,nan,0
31.4,19.033797309228987,14.447438501964873,-10,-1.5129322220321058,0.42241826642480185,0,nan,nan,nan,0
31.5,18.882285676537812,14.488887394336025,-10,-1.5172727398911938,0.40655200535160224,0,nan,nan,nan,0
31.6,18.73034830747282,14.528747416929466,-10,-1.521446871696243,0.39064116126959114,0,nan,nan,nan,0
31.700000000000003,18.57800186367871,14.567014198644541,-10,-1.525454159706663,0.37468747898212107,0,nan,nan,nan,0
31.8,18.42526305165984,14.603683543097402,-10,-1.5292941644781655,0.3586927079902368,0,nan,nan,nan,0
31.9,18.272148620948137,14.63875142908121,-10,-1.5329664649109538,0.3426586023008214,0,nan,nan,nan,0
32.0,18.118675362266387,14.672214011007085,-10,-1.5364706582959031,0.3265869202342524,0,nan,nan,nan,0
32.1,17.964860105686892,14.704067619325828,-10,-1.5398063603587195,0.31047942423157976,0,nan,nan,nan,0
32.2,17.810719718785872,14.734308760930329,-10,-1.5429732053020817,0.2943378806612554,0,nan,nan,nan,0
32.3,17.656271104793753,14.762934119538627,-10,-1.545970845845755,0.27816405962542967,0,nan,nan,nan,0
32.4,17.501531200741532,14.789940556057575,-10,-1.5487989532646738,0.26195973476584167,0,nan,nan,nan,0
